label,text,source,text_clean
normal,আমি আমার পরিবারের সঙ্গে আমি সময় কাটাতে চাই।,Bengali,আমি আমার পরিবারের সঙ্গে আমি সময় কাটাতে চাই।
normal,আমি এ ব্যাপারে আশাবাদী যে প্রতিবাদ লক্ষ্য মোটেও আবার প্রতিবাদ ডেকে আনা নয়। বরং প্রতিবাদের লক্ষ্য হলো নতুন কিছু এনে পরিবর্তন সাধন করা। — ডে রে ম্যাকেসন,Bengali,আমি এ ব্যাপারে আশাবাদী যে প্রতিবাদ লক্ষ্য মোটেও আবার প্রতিবাদ ডেকে আনা নয়। বরং প্রতিবাদের লক্ষ্য হলো নতুন কিছু এনে পরিবর্তন সাধন করা। — ডে রে ম্যাকেসন
smish,প্রতিদিন ৫০০-৭০০ টাকা ইনকাম করুন নতুন সিম নিয়ে! বিস্তারিত জানতে ইনবক্স করুন।,Bengali,প্রতিদিন ৫০০-৭০০ টাকা ইনকাম করুন নতুন সিম নিয়ে! বিস্তারিত জানতে ইনবক্স করুন।
normal,আজকে বাসে এক ঘন্টা দেরি হলো। ঢাকা শহরের জ্যামের কোনো সমাধান নেই।,Bengali,আজকে বাসে এক ঘন্টা দেরি হলো। ঢাকা শহরের জ্যামের কোনো সমাধান নেই।
smish,Click to talk on video or call https://t.co/EbXRF7TAFA?fbclid=9hIT17itA7iWLnV5aHpMh2SKDK_FREE_TO_WATCH_MY_VIDEOS_ONLY_FOR_TODAY_AND_FREE_LIVE_CAM_DATING_PRIVATE_WITH_ME_PLEASE_JOIN_ME,English,Click to talk on video or call [URL]
promo,শুধু আজকের অফার! ৪০জিবি (বোনাসসহ) ৫০০টাকা ৩০দিন।ডায়াল *১২১*৫০৪৯# বা mygp.li/mo,Bengali,শুধু আজকের অফার! ৪০জিবি (বোনাসসহ) ৫০০টাকা ৩০দিন।ডায়াল *১২১*৫০৪৯# বা mygp.li/mo
promo,home loan membership offer! Annual fee only 8962 TK. Benefits: free services!,English,home loan membership offer! Annual fee only 8962 TK. Benefits: free services!
normal,সকালে হাঁটতে যাবে?,Bengali,সকালে হাঁটতে যাবে?
smish,"ডেইলি ৫০০,৭০০,১০০০ টাকা ইনকাম
ইমারজে'ন্সি লোক লাগবে।
কেউ করতে চাইলে আমাকে মে'সেজ দিন।",Bengali,"ডেইলি ৫০০,৭০০,১০০০ টাকা ইনকাম ইমারজে'ন্সি লোক লাগবে। কেউ করতে চাইলে আমাকে মে'সেজ দিন।"
normal,Can I tell you something?,English,Can I tell you something?
smish,আপনার চাকরির পেমেন্ট পেন্ডিং। ক্লেইম করুন: claim-salary.tk,Bengali,আপনার চাকরির পেমেন্ট পেন্ডিং। ক্লেইম করুন: claim-salary.tk
promo,<#> আপনার মাইজিপি পিন (code) হচ্ছে: 7433. ভেরিফাই করতে এই পিনটি ব্যবহার করুন. অপব্যবহার ঠেকাতে এই পিনটি ফরওয়ার্ড অথবা কারো সাথে শেয়ার করবেন না FyXTPoy9ZDa,Bengali,<#> আপনার মাইজিপি পিন (code) হচ্ছে: 7433. ভেরিফাই করতে এই পিনটি ব্যবহার করুন. অপব্যবহার ঠেকাতে এই পিনটি ফরওয়ার্ড অথবা কারো সাথে শেয়ার করবেন না FyXTPoy9ZDa
promo,Guardian Life Insurance special premium! Health insurance with 10 lakh coverage just 5000 TK yearly!,English,Guardian Life Insurance special premium! Health insurance with 10 lakh coverage just 5000 TK yearly!
smish,শুধু মোবাইল থাকলে আপনিও পারবেন মাসে কমপক্ষে ১৫০০০-২০০০০ টাকা আয় করতে। বিস্তারিত জানতে ০১৭৮৩৬২৭২৮৪,Bengali,শুধু মোবাইল থাকলে আপনিও পারবেন মাসে কমপক্ষে [PHONE] টাকা আয় করতে। বিস্তারিত জানতে [PHONE]
normal,It's raining heavily this afternoon.,English,It's raining heavily this afternoon.
smish,আপনার পাসপোর্ট রিনিউ করার সময় হয়েছে। এখনই আবেদন: renew-passport.tk,Bengali,আপনার পাসপোর্ট রিনিউ করার সময় হয়েছে। এখনই আবেদন: renew-passport.tk
promo,মে মাসে ৫জিবির বেশি ব্যবহার করে পাও ৪৫প/মিন কলরেট- cutt.ly/0AA4sic,Bengali,মে মাসে ৫জিবির বেশি ব্যবহার করে পাও ৪৫প/মিন কলরেট- cutt.ly/0AA4sic
smish,"আপনার জন্য ৮500 বিনামূল্যে।
এটি এখানে পান: https://cutt
.ly/betvi",Bengali,আপনার জন্য ৮500 বিনামূল্যে। এটি এখানে পান: [URL] .ly/betvi
normal,Blessed month of Ramadan!,English,Blessed month of Ramadan!
normal,Do you have a story for you?,English,Do you have a story for you?
normal,কঠোর পরিশ্রমই সাফল্যের পথ।,Bengali,কঠোর পরিশ্রমই সাফল্যের পথ।
smish,"https://t.me/Referincomebd4536_bot?start=r00798685036
If you want to earn 200 to 300 taka per day, click this link",English,"[URL] If you want to earn 200 to 300 taka per day, click this link"
normal,Can you pick up some rice and lentils from the market? We're running low at home.,English,Can you pick up some rice and lentils from the market? We're running low at home.
normal,আজ দুপুরে অফিসে প্রচুর চাপ ছিল। বস আবার নতুন প্রজেক্ট নিয়ে মিটিং ডাকলো।,Bengali,আজ দুপুরে অফিসে প্রচুর চাপ ছিল। বস আবার নতুন প্রজেক্ট নিয়ে মিটিং ডাকলো।
promo,Robi 4.5G unlimited internet + calls package! Only 599 TK for 30 days. Activate: *8444*599#,English,Robi 4.5G unlimited internet + calls package! Only 599 TK for 30 days. Activate: *8444*599#
normal,কাল রাতে বাংলাদেশ আর পাকিস্তানের খেলা দেখেছো? ম্যাচটা একেবারে শেষ পর্যন্ত উত্তেজনাপূর্ণ ছিল। সবাই ক্যাফেতে বসে দারুণ আনন্দ করেছি।,Bengali,কাল রাতে বাংলাদেশ আর পাকিস্তানের খেলা দেখেছো? ম্যাচটা একেবারে শেষ পর্যন্ত উত্তেজনাপূর্ণ ছিল। সবাই ক্যাফেতে বসে দারুণ আনন্দ করেছি।
smish,5 lakh taka loan guaranteed within 24 hours. No deposit or brokerage. Apply today. Contact: 01867546389,English,5 lakh taka loan guaranteed within 24 hours. No deposit or brokerage. Apply today. Contact: [PHONE]
promo,26 January 2024 International Customs Day is being celebrated. This year's theme is 'New and old stakeholders together/Customs will achieve goals'. National Board of Revenue,English,26 January 2024 International Customs Day is being celebrated. This year's theme is 'New and old stakeholders together/Customs will achieve goals'. National Board of Revenue
normal,আমার মনে হয় আমাদের গ্রুপ স্টাডি আবার শুরু করা উচিত। পরীক্ষার সময় কাছেই।,Bengali,আমার মনে হয় আমাদের গ্রুপ স্টাডি আবার শুরু করা উচিত। পরীক্ষার সময় কাছেই।
