label,text,source,text_clean,stripped,campaign
smish,অভিনন্দন জনাব আহমেদ সাহেব! আপনি বাংলাদেশ সরকারের জাতীয় লটারি প্রোগ্রামে প্রথম পুরস্কার জিতেছেন। আপনার বিজয়ী নাম্বার: BDL-২০২৩-৭৮৯১২৩ এবং পুরস্কারের পরিমাণ ২৫ লক্ষ টাকা। এই পুরস্কার দাবি করতে আপনাকে প্রক্রিয়াকরণ ফি হিসেবে ৫০০০ টাকা বিকাশে পাঠাতে হবে। পুরস্কার দাবির শেষ তারিখ আগামী ৪৮ ঘন্টা। বিস্তারিত জানতে ০১৮৩৩৪৪৫৫৬৬ নাম্বরে কল করুন।,Bengali,অভিনন্দন জনাব আহমেদ সাহেব! আপনি বাংলাদেশ সরকারের জাতীয় লটারি প্রোগ্রামে প্রথম পুরস্কার জিতেছেন। আপনার বিজয়ী নাম্বার: BDL- [PHONE] এবং পুরস্কারের পরিমাণ ২৫ লক্ষ টাকা। এই পুরস্কার দাবি করতে আপনাকে প্রক্রিয়াকরণ ফি হিসেবে ৫০০০ টাকা বিকাশে পাঠাতে হবে। পুরস্কার দাবির শেষ তারিখ আগামী ৪৮ ঘন্টা। বিস্তারিত জানতে [PHONE] নাম্বরে কল করুন।,অভিনন্দন জনাব আহমেদ সাহেব! আপনি বাংলাদেশ সরকারের জাতীয় লটারি প্রোগ্রামে প্রথম পুরস্কার জিতেছেন। আপনার বিজয়ী নাম্বার: BDL-  এবং পুরস্কারের পরিমাণ ২৫ লক্ষ টাকা। এই পুরস্কার দাবি করতে আপনাকে প্রক্রিয়াকরণ ফি হিসেবে ৫০০০ টাকা বিকাশে পাঠাতে হবে। পুরস্কার দাবির শেষ তারিখ আগামী ৪৮ ঘন্টা। বিস্তারিত জানতে  নাম্বরে কল করুন।,1.0
smish,Casino-তে bet ধরুন এবং একটি free iPhone জিতুন! Join করুন: super1000.info/docs,CodeMix,Casino-তে bet ধরুন এবং একটি free iPhone জিতুন! Join করুন: [URL],Casino-তে bet ধরুন এবং একটি free iPhone জিতুন! Join করুন:,6.0
smish,"Investment-এ দ্বিগুণ profit, call করুন: +8801911234567",CodeMix,"Investment-এ দ্বিগুণ profit, call করুন: [PHONE]","Investment-এ দ্বিগুণ profit, call করুন:",12.0
smish,আপনার GP FlexiPlan ব্লক করা হয়েছে। আনলক করতে gp-flexifix.org এ গিয়ে কার্ড তথ্য দিন।,Bengali,আপনার GP FlexiPlan ব্লক করা হয়েছে। আনলক করতে [URL] এ গিয়ে কার্ড তথ্য দিন।,আপনার GP FlexiPlan ব্লক করা হয়েছে। আনলক করতে  এ গিয়ে কার্ড তথ্য দিন।,1.0
smish,Bank loan defaulter list published. Remove your name with clearance fee 18500 TK: defaulter-clear.bd/urgent,English,Bank loan defaulter list published. Remove your name with clearance fee 18500 TK: [URL],Bank loan defaulter list published. Remove your name with clearance fee 18500 TK:,0.0
smish,"আকর্ষণীয় চাকরি ও পড়াশোনা, মাসিক বেতন ২ লক্ষ+ এবং দক্ষিণ কোরিয়ায় স্থায়ী বসবাসের সুযোগ।
বিনামূল্যে টিউশন ও থাকার ব্যবস্থা।
যোগাযোগ করুন:
01720557103
01720557120
01321200716
01550402100",Bengali,"আকর্ষণীয় চাকরি ও পড়াশোনা, মাসিক বেতন ২ লক্ষ+ এবং দক্ষিণ কোরিয়ায় স্থায়ী বসবাসের সুযোগ। বিনামূল্যে টিউশন ও থাকার ব্যবস্থা। যোগাযোগ করুন: [PHONE] [PHONE]","আকর্ষণীয় চাকরি ও পড়াশোনা, মাসিক বেতন ২ লক্ষ+ এবং দক্ষিণ কোরিয়ায় স্থায়ী বসবাসের সুযোগ। বিনামূল্যে টিউশন ও থাকার ব্যবস্থা। যোগাযোগ করুন:",1.0
smish,Bet in casino and win a free trip for 7 days! Start now: ebayisapidlld.altervista.org/,English,Bet in casino and win a free trip for 7 days! Start now: [URL],Bet in casino and win a free trip for 7 days! Start now:,6.0
smish,Customs duty 6800 TK for your international package. Pay: customs-bd.gov/pay Tracking: IN7748291,English,Customs duty 6800 TK for your international package. Pay: customs-bd.gov/pay Tracking: IN7748291,Customs duty 6800 TK for your international package. Pay: customs-bd.gov/pay Tracking: IN7748291,0.0
smish,আপনি lottery জিতেছেন! Claim করতে code 98634 use করুন: http://win-tk.net,CodeMix,আপনি lottery জিতেছেন! Claim করতে code 98634 use করুন: [URL],আপনি lottery জিতেছেন! Claim করতে code 98634 use করুন:,1.0
smish,জনতা Bank থেকে urgent message। Call করুন: +8801913233245,CodeMix,জনতা Bank থেকে urgent message। Call করুন: [PHONE],জনতা Bank থেকে urgent message। Call করুন:,12.0
smish,DXN multinational company is offering high-paying jobs with allowances. Contact urgently 01793251002,English,DXN multinational company is offering high-paying jobs with allowances. Contact urgently [PHONE],DXN multinational company is offering high-paying jobs with allowances. Contact urgently,0.0
smish,SIM card reactivation করতে call করুন: +8801915566778,CodeMix,SIM card reactivation করতে call করুন: [PHONE],SIM card reactivation করতে call করুন:,12.0
smish,"ফ্রী ফেসবুক থেকে ইনকাম করুন ইনবক্স করুন
সততার সাথে কাজ করেন 🥰😍
সাপোর্ট (গ্রুপ এবং বট)
t.me/Facebook_ID_Sell1_bot 
অফিসিয়াল এডমিন👆",Bengali,ফ্রী ফেসবুক থেকে ইনকাম করুন ইনবক্স করুন সততার সাথে কাজ করেন 🥰😍 সাপোর্ট (গ্রুপ এবং বট) t.me/Facebook_ID_Sell1_bot অফিসিয়াল এডমিন👆,ফ্রী ফেসবুক থেকে ইনকাম করুন ইনবক্স করুন সততার সাথে কাজ করেন 🥰😍 সাপোর্ট (গ্রুপ এবং বট) t.me/Facebook_ID_Sell1_bot অফিসিয়াল এডমিন👆,1.0
smish,আপনার ফেসবুক অ্যাকাউন্টটি অবিলম্বে আপডেট করুন। এখানে ক্লিক করুন: [facebooksecure.com/UpdateBD],Bengali,আপনার ফেসবুক অ্যাকাউন্টটি অবিলম্বে আপডেট করুন। এখানে ক্লিক করুন: [URL],আপনার ফেসবুক অ্যাকাউন্টটি অবিলম্বে আপডেট করুন। এখানে ক্লিক করুন:,14.0
