label,text,source,text_clean
promo,Applications are invited from youth aged 18-45 for the 'Sheikh Hasina Youth Volunteer Award-2024'. All information is available on the Ministry of Youth and Sports website www.moysports.gov.bd.,English,Applications are invited from youth aged 18-45 for the 'Sheikh Hasina Youth Volunteer Award-2024'. All information is available on the Ministry of Youth and Sports website [URL]
normal,Kemon jeno tomar shomoy katchhe?,Banglish,Kemon jeno tomar shomoy katchhe?
smish,"দুঃখিত, আমি ভুল করে আপনাকে একটি ৬ সংখ্যার OTP পাঠিয়ে দিয়েছি। আপনি আমাকে OTP-টা ফরওয়ার্ড করতে পারবেন? এখনই দরকার",Bengali,"দুঃখিত, আমি ভুল করে আপনাকে একটি ৬ সংখ্যার OTP পাঠিয়ে দিয়েছি। আপনি আমাকে OTP-টা ফরওয়ার্ড করতে পারবেন? এখনই দরকার"
smish,"প্রিয় গ্রাহক, আপনার Nagad account lock করা হয়েছে। To reactivate, এই link এ click করুন: http://secure-nagad-bd.com/update-info",CodeMix,"প্রিয় গ্রাহক, আপনার Nagad account lock করা হয়েছে। To reactivate, এই link এ click করুন: [URL]"
promo,ফ্রি ডেলিভারি সব অর্ডারে। সীমিত সময়ের জন্য।,Bengali,ফ্রি ডেলিভারি সব অর্ডারে। সীমিত সময়ের জন্য।
smish,"Bkash customer, apnar wallet e recent unauthorized access detect kora hoyeche from foreign IP. Apnar balance protect korte otp confirm korte hobe. Kindly login kore verification complete korun ekhuni: http://bkash-wallet-verify.net or apnar taka loss hote pare.",Banglish,"Bkash customer, apnar wallet e recent unauthorized access detect kora hoyeche from foreign IP. Apnar balance protect korte otp confirm korte hobe. Kindly login kore verification complete korun ekhuni: [URL] or apnar taka loss hote pare."
smish,Your AB Bank savings account frozen due to security breach. Unfreeze with fee 23847 TK: secure-bd.bd/urgent,English,Your AB Bank savings account frozen due to security breach. Unfreeze with fee 23847 TK: [URL]
smish,apnar mobile number jachai korar jonno ekhane click korun: [mobilesecure.com/VerifyBD],Banglish,apnar mobile number jachai korar jonno ekhane click korun: [URL]
normal,আজ রাতে বাংলাদেশ আর শ্রীলঙ্কার ম্যাচ আছে। একসাথে বসে দেখবো নাকি?,Bengali,আজ রাতে বাংলাদেশ আর শ্রীলঙ্কার ম্যাচ আছে। একসাথে বসে দেখবো নাকি?
normal,Thanks for the amazing vacation photos! Looks like you had an incredible time in the Maldives. So jealous!,English,Thanks for the amazing vacation photos! Looks like you had an incredible time in the Maldives. So jealous!
normal,What's new with you?,English,What's new with you?
smish,"প্রিয় গ্রাহক, আপনার সিটি ব্যাংক ক্রেডিট কার্ড আপডেট করা প্রয়োজন। দয়া করে আপনার তথ্য নিশ্চিত করতে 018XXXXXXXX নম্বরে কল করুন।",Bengali,"প্রিয় গ্রাহক, আপনার সিটি ব্যাংক ক্রেডিট কার্ড আপডেট করা প্রয়োজন। দয়া করে আপনার তথ্য নিশ্চিত করতে 018XX নম্বরে কল করুন।"
normal,Are you going to the restaurant?,English,Are you going to the restaurant?
smish,আপনার bKash অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় সক্রিয় করতে কল করুন: +8801819876543,Bengali,আপনার bKash অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় সক্রিয় করতে কল করুন: [PHONE]
normal,"Vat ta khub tasty hoyeche, kon masala diyechen?",Banglish,"Vat ta khub tasty hoyeche, kon masala diyechen?"
normal,Ami amar poribar er shonge ekta notun shomoy palon korte chai.,Banglish,Ami amar poribar er shonge ekta notun shomoy palon korte chai.
normal,"ki khobor, hello?",Banglish,"ki khobor, hello?"
normal,"Call this number 01672592871, I need money.",English,"Call this number [PHONE] , I need money."
normal,Tomar din kemon cholche?,Banglish,Tomar din kemon cholche?
normal,tumi ki somudre jaccho?,Banglish,tumi ki somudre jaccho?
smish,"Golden opportunity for unemployed youth, women, housewives, retired persons to earn a lot of money online from home in a short time",English,"Golden opportunity for unemployed youth, women, housewives, retired persons to earn a lot of money online from home in a short time"
smish,"একটা American website আছে কাজ Simple 
প্রতিদিন ৩ টা task করলে ৮৫ টাকা দেয়, কোন investment লাগবে না কেউ করতে চাইলে inbox সব explain করি দিবো 🤟😊 
invite করলে money খুব quickly পেয়ে যাবেন..  অনেকেই এটা করতে want করছিলেন না..  এখন করে তারা ভালোই income করছে..",CodeMix,"একটা American website আছে কাজ Simple প্রতিদিন ৩ টা task করলে ৮৫ টাকা দেয়, কোন investment লাগবে না কেউ করতে চাইলে inbox সব explain করি দিবো 🤟😊 invite করলে money খুব quickly পেয়ে যাবেন.. অনেকেই এটা করতে want করছিলেন না.. এখন করে তারা ভালোই income করছে.."
smish,আপনার কাছে Amazon থেকে $200 নগদ মূল্য রয়েছে 2 দিনের মধ্যে মেয়াদ শেষ হবে৷ আমরা আপনাকে $500 পর্যন্ত পাওনা দিতে পারি। একটি সাম্প্রতিক সিদ্ধান্তের কারণে গত বছর আমরা আপনাকে অনেক বেশি চার্জ করতে পেরেছি। আপনার স্বয়ংক্রিয় সঞ্চয় প্রস্তুত.,Bengali,আপনার কাছে Amazon থেকে $200 নগদ মূল্য রয়েছে 2 দিনের মধ্যে মেয়াদ শেষ হবে৷ আমরা আপনাকে $500 পর্যন্ত পাওনা দিতে পারি। একটি সাম্প্রতিক সিদ্ধান্তের কারণে গত বছর আমরা আপনাকে অনেক বেশি চার্জ করতে পেরেছি। আপনার স্বয়ংক্রিয় সঞ্চয় প্রস্তুত.
smish,Click here to update your insurance policy: [insuranceupdate.com/UpdateBD],English,Click here to update your insurance policy: [URL]
smish,"আপনরা চাকরীর আবেদনা
মঞ্জুরা হায়েছে এবাম
বেটানা প্রতিদিন 3000 টাকা। যোগযোগের তাথ্য: https://wa.me/8801929757090",Bengali,আপনরা চাকরীর আবেদনা মঞ্জুরা হায়েছে এবাম বেটানা প্রতিদিন 3000 টাকা। যোগযোগের তাথ্য: [URL]
normal,Ki khobor tomader?,Banglish,Ki khobor tomader?
promo,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ২৬জিবি+৫০০মি. @৳৩৯৯,৩০দিন: cutt.ly/mwmJFpRa",Bengali,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ২৬জিবি+৫০০মি. @৳৩৯৯,৩০দিন: cutt.ly/mwmJFpRa"
smish,Bangladesh bank account-e truti dekhano diyeche. Call korun: +8801814344356,Banglish,Bangladesh bank account-e truti dekhano diyeche. Call korun: [PHONE]
smish,"There's an American website, work is simple
If you do 3 tasks daily, they pay TK85, no investment needed. Anyone who wants to do it, inbox and I'll explain everything 🤟😊
If you invite, you'll get money very quickly.. Many didn't want to do this.. Now they're doing it and earning well..",English,"There's an American website, work is simple If you do 3 tasks daily, they pay TK85, no investment needed. Anyone who wants to do it, inbox and I'll explain everything 🤟😊 If you invite, you'll get money very quickly.. Many didn't want to do this.. Now they're doing it and earning well.."
normal,I need to read a story.,English,I need to read a story.
normal,Assalamu Alaikum.,English,Assalamu Alaikum.
promo,Standard Chartered priority banking! Exclusive services for deposits above 10 lakh. Apply: 16203!,English,Standard Chartered priority banking! Exclusive services for deposits above 10 lakh. Apply: 16203!
smish,Login here to secure your account: \[accountsecure.net/LoginBD],English,Login here to secure your account: [URL]
